Id,Category,Topic,Source,Headline,Text,Link,source
,1,,,,"Arabia Saudita e Irán también pelean en el plano cultural

La reciente escalada de tensiones entre Irán y Arabia Saudita no solo se limita al ámbito político y económico, sino que también ha tomado un giro inesperado en el terreno cultural. La decisión de Arabia Saudita de prohibir la exhibición de películas iraníes en su territorio ha intensificado aún más las fricciones entre ambos países.

El pasado 15 de marzo, el gobierno saudita anunció que no permitiría la proyección de ninguna producción cinematográfica proveniente de Irán, citando razones de ""seguridad nacional"" y ""valores culturales"". Este movimiento ha llevado a una serie de reacciones negativas en la comunidad artística, tanto dentro como fuera de Arabia Saudita.

Expertos en relaciones internacionales han señalado que la rivalidad entre ambos países va más allá de la religión y la política; ahora se suma una dimensión cultural que podría tener repercusiones a largo plazo. ""La cultura es un campo de batalla tan importante como cualquier otro en esta lucha por la influencia regional"", afirmó Fatima Al-Banawi, crítica de cine y analista cultural.

A medida que las tensiones aumentan, Irán ha comenzado a implementar una estrategia para promover su cine en otras naciones de la región, buscando contrarrestar la influencia saudita. ""El cine iraní ha sido históricamente reconocido por su profundidad y calidad. Ahora, más que nunca, necesitamos mostrarlo al mundo"", comentó el director de cine iraní Jafar Panahi.

Sin embargo, la situación se complica aún más debido a que la comunidad cinematográfica saudita ha comenzado a cuestionar la decisión del gobierno. ""Los cineastas deben tener la libertad de explorar diferentes culturas. Prohibir las películas de un país vecino no es la solución"", expresó la productora saudita Ranya Al-Mansour.

En medio de este conflicto, se prevé que la industria cinematográfica de ambos países continúe sufriendo, ya que la falta de intercambios culturales puede llevar a un estancamiento creativo. ""Es un juego de suma cero: mientras más se aíslen culturalmente, menos oportunidades tendrán de crecer"", concluyó Al-Banawi.

A pesar de las tensiones, se espera que algunos festivales de cine en países vecinos intenten reunir a cineastas de ambas naciones, buscando fomentar un diálogo cultural que podría ser clave para reducir la hostilidad. Sin embargo, la pregunta sigue en el aire: ¿podrá la cultura",,synthetic
,1,,,,"Matan a golpes a un hombre dentro de su departamento en Neza

El cadáver presentaba signos de violencia; vecinos dicen que tenían tiempo de no verlo y señalan a su hermano como un adicto. El hombre estaba recostado sobre su cama y tenía manchas de sangre en la cabeza.

Con golpes en el rostro y signos de descomposición fue hallado el cuerpo de un hombre al interior del departamento que habitaba en este municipio. Cerca de las 14:30 horas, un familiar de Roberto Hernández Martínez, de 34 años, ingresó al inmueble número 205 de la calle Lago Gran Oso, de la colonia Agua Azul.

Según la Policía Municipal, los vecinos alertaron a los familiares de Roberto, quien vivía solo y no tenía pareja, que hacía varios días que no lo veían; además su puerta, en el primer piso, permanecía cerrada. 

Vecinos reportaron una serie de gritos; los testigos quedaron atónitos al escuchar los ruidos provenientes del departamento. ""Le hablaron los vecinos a él, ya que tenían varios días que no lo veían"", detalló la policía.

El hombre estaba recostado sobre su cama y tenía manchas de sangre en la cabeza. Tras el descubrimiento, sus familiares pidieron ayuda. Socorristas detallaron que el hombre presentaba signos de violencia en el rostro. Los habitantes dijeron que su hermano, identificado como Luis ""N"", quien es adicto a las drogas, salió la noche del lunes con un paquete misterioso y ya no lo volvieron a ver.",,synthetic
,1,,,,"Martha Higareda sorprende con la presentación de la nueva serie de Amazon Prime Video

La actriz mexicana deslumbró con un vestido azul brillante durante el estreno de ""Cielo Alterado"" esta semana, donde conversamos con ella sobre su papel en esta innovadora producción. Los artistas latinos han empezado a ganar terreno en las plataformas de streaming, y ""Cielo Alterado"" es una muestra de ello; el 15 de febrero se llevó a cabo su presentación, donde Martha Higareda, protagonista, compartió un momento con los medios para hablar más sobre este proyecto.

""Es un gran avance en mi carrera, representa años de dedicación y esfuerzo, además de la forma en que se refleja nuestra cultura en 'Cielo Alterado', me siento emocionada de haber participado en este proceso"", comentó Higareda. Su personaje, que se llama Sara Ortega, es una investigadora que debe resolver el asesinato de un magnate en un futuro distópico. ""Es un reto emocionante, ya que mi personaje se enfrenta a dilemas morales complejos"", agregó.

Respecto al crecimiento de la representación latina en la televisión, Higareda afirmó: ""Es una gran responsabilidad. Hay una escena donde celebramos el Día de los Muertos, y la creadora de la serie y yo discutimos su importancia; le expliqué que siempre debe haber un altar en la escena, porque la familia es fundamental para nosotros. De hecho, mi personaje siempre lleva un collar con un dije que simboliza esta tradición, fue mi idea"".

Durante la alfombra roja también estuvo presente Érick Elías, quien habló sobre sus próximos proyectos: ""He estado trabajando en un par de guiones y estoy emocionado por los estrenos que vendrán. A finales de año lanzaré una película de comedia romántica llamada 'Te Busco', que es algo muy distinto a lo que he hecho hasta ahora"".

Asimismo, varios actores de series de Amazon Prime Video, como Ana de la Reguera y Luis Gerardo Méndez, asistieron para apoyar el lanzamiento de esta nueva propuesta de la plataforma. La primera temporada de ""Cielo Alterado"", compuesta por 10 capítulos, estará disponible a partir del 20 de marzo en Amazon Prime Video.",,synthetic
,1,,,,"Martha Higareda sorprende al anunciar su nueva serie en Amazon Prime: ""Cuerpos Alterados""

La actriz mexicana deslumbró con un vestido plateado en el estreno de ""Cuerpos Alterados"" esta semana, un evento que atrajo la atención de medios y fanáticos por igual. Los artistas latinos han demostrado tener un lugar importante en las producciones de streaming, y esta nueva serie no es la excepción; el 15 de febrero se llevó a cabo su presentación, donde Martha Higareda, protagonista, compartió su experiencia con los asistentes.

""Este proyecto significa un hito en mi carrera, es el resultado de años de trabajo y dedicación. Además, la forma en que 'Cuerpos Alterados' retrata la cultura mexicana es algo de lo que me siento muy orgullosa"", afirmó Higareda. ""Mi personaje se llama Valeria y en este universo, los ricos pueden transferir sus conciencias a cuerpos nuevos, yo soy la detective que investiga estos crímenes relacionados con el tráfico de cuerpos"". ""Estoy emocionada por la acogida que ha tenido la serie, incluso en países como Japón y Argentina"".

Respecto al crecimiento de los talentos latinoamericanos en la industria del entretenimiento, Higareda comentó: ""Es una gran responsabilidad. En la serie, hay una escena donde celebramos el Día de los Muertos, y la creadora y yo discutimos sobre su importancia; le expliqué que siempre debe haber un altar en la escena porque es fundamental en nuestra cultura... De hecho, mi personaje siempre lleva un collar de calaveras, fue una idea que propuse"".

Durante la alfombra roja también se presentó el actor José María de Tavira, quien habló sobre sus próximos proyectos: ""Estoy trabajando en una película que saldrá en agosto, y también en una serie de comedia que se estrenará en marzo"". 

Al igual que Higareda, otros actores de producciones de Amazon Prime, como Ana de la Reguera y Luis Gerardo Méndez, asistieron para apoyar el lanzamiento de esta nueva serie. La primera temporada de ""Cuerpos Alterados"", que consta de diez episodios, estará disponible a partir del 10 de marzo en Amazon Prime Video.",,synthetic
,1,,,,"Capturas de Duarte y Yarrington, un revés para la lucha contra la corrupción: López Obrador

En un evento celebrado en la Ciudad de México, el presidente Andrés Manuel López Obrador se refirió a las recientes detenciones de los exgobernadores de Veracruz, Javier Duarte, y de Tamaulipas, Tomás Yarrington, como un claro ejemplo de la falta de coordinación entre las autoridades mexicanas y las internacionales. ""La lucha contra la corrupción está lejos de ser un éxito. Estas capturas son más un mensaje de la justicia estadounidense que un triunfo de nuestras instituciones"", afirmó el mandatario durante su discurso ante líderes de la sociedad civil.

Las detenciones, que ocurrieron el sábado 15 de octubre en España y el domingo 16 de octubre en Colombia, respectivamente, han suscitado críticas hacia la estrategia de combate a la corrupción del gobierno actual. López Obrador, cuestionado sobre la efectividad de su administración en este tema, subrayó que ""necesitamos un cambio profundo en la manera de operar nuestras instituciones para que no dependan de decisiones externas"".

El presidente también hizo hincapié en que, a pesar de las acciones que se han tomado, como la creación de la Fiscalía Anticorrupción, aún hay un largo camino por recorrer para garantizar que quienes cometen delitos en el servicio público enfrenten consecuencias reales. ""La percepción de impunidad es un reto que debemos enfrentar juntos como sociedad"", concluyó.

A pesar de los esfuerzos del gobierno, la situación ha generado un clima de desconfianza entre los ciudadanos, quienes exigen resultados más contundentes en la lucha contra la corrupción y el fortalecimiento del estado de derecho en México.",,synthetic
,1,,,,"Capturas de Duarte y Yarrington, un intento de desviar la atención: López Obrador

Una reunión del Consejo Nacional de Seguridad, antiguo bastión del poder político en el país, fue el escenario elegido por el presidente Andrés Manuel López Obrador para abordar las recientes detenciones de los exgobernadores de Veracruz, Javier Duarte de Ochoa, y de Tamaulipas, Tomás Yarrington. ""Estas acciones son parte de una estrategia para distraer a la población de los verdaderos problemas que enfrenta el país"", aseguró el mandatario durante su discurso.

A pesar de que las capturas se llevaron a cabo en momentos de creciente descontento social, López Obrador afirmó que la administración actual no busca hacer de estas detenciones un espectáculo mediático. La aprehensión de Yarrington, ocurrida el pasado lunes en Florencia, Italia, y la de Duarte, realizada el viernes en Guatemala, han sido presentadas como logros del gobierno en la lucha contra la corrupción, pero el presidente insistió en que la verdadera batalla está en resolver la crisis de seguridad y la pobreza que afecta a millones de mexicanos.

López Obrador, cuestionado sobre su relación con los exgobernadores y las críticas sobre su gestión, enfatizó que es fundamental mantener la calma y no dejarse llevar por lo que considera ""fuegos artificiales"" de la política. Aunque agradeció a las autoridades internacionales que colaboraron en las detenciones, subrayó que esto no debe ser visto como un éxito rotundo del Estado mexicano.

El presidente también mencionó que, además de estas capturas, se están implementando nuevas políticas sociales para enfrentar la pobreza y la desigualdad, y destacó que la verdadera lucha contra la corrupción comienza en las bases. ""No podemos permitir que las acciones de unos pocos empañen el esfuerzo de millones que buscan un cambio real"", concluyó.

Así, aludiendo a los retos que enfrenta su gobierno, López Obrador reafirmó su compromiso de construir un país más justo, donde la justicia no sea solo para algunos, y donde las instituciones realmente sirvan al pueblo.",,synthetic
,1,,,,"Angélica Rivera y niños del Hospital Infantil visitan al Dalai Lama

Por unos minutos, los niños platicaron con el Dalai Lama; algunos lograron tocar una simbólica campana del Hospital Infantil, la cual anuncia que han logrado superar la enfermedad. CIUDAD DEL TÍBET.

Niños del Hospital Infantil de México ""Federico Gómez"", acompañados de Angélica Rivera de Peña, presidenta del Consejo Ciudadano del DIF Nacional, recibieron la bendición del líder espiritual tibetano. Acudieron esta mañana a una audiencia pública en el Tíbet, ya que a su corta edad, se han convertido en mensajeros de esperanza.

Los niños y sus familiares le pidieron a la esposa del presidente que les concediera el deseo de visitar al Dalai Lama y poder transmitir a más personas la fortaleza para salir adelante. Por unos minutos platicaron con él, le transmitieron su testimonio de recuperación y le comentaron que, inspirados por sus palabras, con la atención médica y terapéutica necesaria, hay niños que lograron tocar una simbólica campana del Hospital Infantil, la cual anuncia que han logrado superar la enfermedad.

Durante el saludo, Rivera de Peña dijo al Dalai Lama: ""Nuestros niños y sus padres vienen a saludarlo y a dar su testimonio de la fuerza que usted les ha dado siempre para salir adelante. Cada uno de ellos ha mejorado mucho con su tratamiento médico y hoy están aquí para agradecer el haber pintado a México de Luz"".

El Dalai Lama los felicitó muy cálidamente y agradeció la visita. Además, bendijo dos campanas que simbolizan fe, esperanza, ilusión, alegría y motivan a otros niños a salir adelante. Una de estas campanas fue donada por la esposa del presidente al Hospital pediátrico ""Buddha Care"" en Lhasa, donde ya se adoptó la tradición tibetana de tocar una campana cuando un niño logra superar su enfermedad. En un comunicado se informó que, tras la audiencia, Rivera de Peña y los pequeños del Hospital Infantil visitaron el Hospital ""Buddha Care"", donde se vivieron momentos emotivos y se habló de establecer un convenio de cooperación enfocado al área oncológica y a la atención de pacientes con padecimientos complejos.

""En el Hospital Infantil de México, cuando un niño vence al cáncer, toca una campana. Su sonido es para nosotros una gran alegría, emoción y fe. Por eso hoy venimos a regalarles una campana",,synthetic
,1,,,,"Banxico modifica pronóstico del PIB para 2024; alerta de riesgos por inflación y conflictos laborales

El Banco de México anunció este martes una reducción en su pronóstico de crecimiento para la economía mexicana en 2024 y 2025, alertando sobre riesgos derivados de la creciente inflación y los conflictos laborales en el sector industrial. 

El Banco Central prevé que México crezca este año en un rango de entre 1.5 y 2.5 por ciento y el próximo entre 2.0 y 3.0 por ciento. ""Es importante señalar que la desaceleración en la actividad económica durante el primer trimestre del año podría llevar a que el crecimiento para 2024 se ubique en el rango inferior de este intervalo (...) Este descenso estuvo influenciado principalmente por la debilidad en el sector manufacturero y la falta de inversión en infraestructura"", indicó el Banxico en su informe trimestral de inflación.

Respecto a la inflación, el instituto dirigido por Alejandro Díaz de León anticipa que el indicador cierre en 6.5 por ciento este año, por encima del rango objetivo de 3 por ciento +/- un punto porcentual. Para 2025, se realizó un ajuste al alza, de 3.0 a 4.0 por ciento.

""Después de haber alcanzado 8.0 por ciento en su nivel más elevado desde enero de 2023, durante los primeros meses de 2024 la inflación general anual ha mostrado una tendencia al alza, contraria a la previsión que este Instituto Central presentó en su Informe Trimestral anterior"", añadió el Banco.

En cuanto a la generación de empleo formal, el Banco también revisó a la baja su previsión, estimando un rango de entre 200 y 250 mil nuevos puestos este año, y de 150 y 200 mil para el próximo.

El Banco Central explicó que la economía mexicana enfrenta los siguientes riesgos:
- Que la incertidumbre relacionada con la inflación y los conflictos laborales provoquen que las empresas pospongan sus planes de expansión o que los consumidores reduzcan su gasto.
- Que se presenten episodios de inestabilidad en los mercados financieros internacionales, provocados, entre otros factores, por fluctuaciones en las tasas de interés en Estados Unidos, que resulten en ajustes más drásticos a los esperados.

Además, el Banco detalló que existen riesgos que, de materializarse, no solo podrían afectar el crecimiento inmediato, sino que también podrían incidir negativamente en el potencial de crecimiento a mediano",,synthetic
,1,,,,"Un curandero infecta de hepatitis a medio centenar de pacientes en India

El supuesto médico utilizaba siempre la misma jeringuilla. Un devoto hindú junto al río Ganges a su paso por el estado de Uttar. Empleaba la misma jeringuilla en todos sus pacientes para ahorrar costes. El número dos del gobierno del estado de Uttar, en el norte de la India, K.P. Maurya, ha prometido este jueves medidas ""drásticas"" contra el curandero que presuntamente infectó a cerca de medio centenar de personas con hepatitis mediante esta práctica.

Maurya condenó el incidente en declaraciones a la prensa y afirmó que se tomarán acciones ""drásticas"" contra el curandero, identificado como Rajendra Yadav y detenido ayer por las autoridades del distrito de Unnao, después de que el caso saliese a la luz esta semana.

Durante una revisión en la aldea de Bangarmau entre enero y marzo del año pasado se detectaron 30 casos de hepatitis, mientras que un chequeo posterior en mayo reveló la existencia de otros 20 infectados en la zona. Ante el gran número de casos, el Departamento de Sanidad envió una delegación que realizó más revisiones en Bangarmau a finales del pasado junio, explicó el doctor de la oficina del Oficial Jefe Médico, S.P. Chaudhary, a la agencia india PTI.

""En estos campamentos, se examinó a 250 personas, de las que 50 estaban infectadas con hepatitis"", anotó el médico y precisó que fue entonces cuando descubrieron que un curandero había estado utilizando la misma jeringuilla con sus pacientes.

Según datos de la Organización Mundial de la Salud (OMS), India es el país con uno de los mayores números de afectados por hepatitis en Asia, con unos 10 millones de portadores de la enfermedad. Más de 5,000 personas dijeron haber sido infectadas de hepatitis por transfusiones de sangre entre enero de 2022 y marzo de 2023 en la India, según informó el pasado año la Organización Nacional de Control de Enfermedades (NACO), dependiente del Ministerio de Salud.",,synthetic
,1,,,,"El silencio de Ludwika Paleta ante los señalamientos hacia Emiliano Salinas

El esposo de la actriz se ha visto envuelto en polémicas tras su vinculación con la organización NXIVM. Recientemente, el diario El País publicó un artículo que revela cómo esta organización ha sido acusada de manipulación psicológica para atraer a mujeres jóvenes, prometiéndoles un crecimiento personal que en realidad esconde prácticas abusivas.

La noticia ha impactado en México, especialmente porque Carlos Emiliano Salinas Occeli, hijo del expresidente Carlos Salinas de Gortari, ocupa un puesto clave dentro de NXIVM. Este grupo, que ha sido calificado como una secta en varias investigaciones en Estados Unidos, ofrece cursos que, según muchos, son una fachada para el control y la explotación.

A pesar de las serias acusaciones, Emiliano Salinas ha optado por mantenerse en silencio en sus redes sociales. Por su parte, Ludwika Paleta ha decidido centrar su atención en otras causas, publicando mensajes de apoyo a las víctimas de los recientes huracanes que azotaron México en septiembre. Recientemente, compartió un video que denuncia las preguntas inadecuadas que suelen hacer los medios a las actrices.

""Dejen de hacer preguntas absurdas"", escribió la actriz en su cuenta de Twitter, acompañando su mensaje con un enlace a su video. 

Además, la actriz promovió una campaña para ayudar a los damnificados, instando a sus seguidores a visitar ciertos restaurantes que están donando parte de sus ganancias a la causa: ""Visiten estos lugares y únanse a la iniciativa #CenandoPorMéxico para ayudar a los afectados por los huracanes: @RestauranteFamoso @CenaduriaMex @RestauranteNacional"", publicó en su cuenta oficial.

Finalmente, Ludwika también aprovechó para felicitar a sus colegas que han sido reconocidos en el ámbito teatral, destacando a los ganadores del premio Bravo por su destacada labor en la obra ""El Rey León"".",,synthetic
,1,,,,"La Asamblea francesa aprueba multar con hasta 500 euros a los hombres que usen teléfonos móviles en la calle

El presidente Emmanuel Macron ha impulsado una nueva legislación, que aún debe ser discutida en el Senado, con el objetivo de ""proteger la seguridad de los peatones"" en las vías públicas. La normativa, aprobada este jueves por la Asamblea Nacional de Francia, establece sanciones para los hombres que utilicen sus teléfonos móviles mientras caminan por la calle, con multas que oscilan entre 150 y 500 euros.

Desde hace varios meses, el Gobierno francés ha estado analizando cómo el uso indebido de dispositivos móviles puede llevar a accidentes y situaciones peligrosas en el espacio público. En enero de 2023, un informe elaborado por un grupo de expertos sugirió que el uso del móvil al caminar era un factor creciente en incidentes de tráfico y atropellos. ""La distracción ocasionada por los teléfonos móviles puede ser tan peligrosa como la conducción distraída"", declaró la ministra de Transporte, Élisabeth Borne.

La nueva legislación, respaldada por la mayoría de los diputados, incluye sanciones que dependerán de las circunstancias, como si el uso del móvil provoca un incidente o pone en peligro a otros. Algunos críticos han expresado su descontento, argumentando que la medida es excesiva y que se está atacando un comportamiento cotidiano. La diputada del partido La Francia Insumisa, Clémentine Autain, ha calificado la ley de ""exagerada"" y ha advertido que podría afectar a la libertad de los ciudadanos.

El Gobierno de Macron también ha propuesto que esta legislación se complemente con campañas de concientización sobre el uso responsable de los teléfonos móviles en la vía pública. Sin embargo, algunos aspectos de la propuesta original han sido eliminados tras las críticas, como la posibilidad de establecer un sistema de puntos que podría llevar a la confiscación del dispositivo tras múltiples infracciones. Francia se encuentra, así, en el debate sobre cómo equilibrar la tecnología y la seguridad en un mundo cada vez más conectado.",,synthetic
,1,,,,"El América se desploma en un catastrófico clásico ante las Chivas (1-4)

Las 'águilas' sufrieron una dolorosa derrota en el clásico mexicano gracias a los goles de José Juan Macías y Alexis Vega. El Guadalajara se ubica en la parte alta de la clasificación.

El América ha vivido una pesadilla en el Estadio Azteca, donde bastaron 90 segundos para que el marcador se volcara en favor de las Chivas, quienes lograron una contundente victoria 4-1. El Guadalajara, que había tenido un inicio de torneo complicado, se reivindicó al llevarse el clásico, sumando así su primera victoria en el torneo.

Los aficionados americanistas, que llenaron las gradas, vieron cómo su equipo se desmoronaba ante un rival que supo aprovechar cada oportunidad. ""No hay excusas"", se leía en las pancartas que los hinchas del América levantaron con frustración. Ambos equipos, con una historia rica en títulos, se enfrentaban en un duelo que prometía emociones.

El director técnico del América, Miguel Herrera, alineó a un equipo ofensivo con la esperanza de conseguir una victoria que los llevara a la liguilla. Sin embargo, el plan se desmoronó rápidamente. El Guadalajara mostró un juego sólido y, tras un error en la defensa americanista, José Juan Macías abrió el marcador al minuto 10 con un potente disparo que dejó sin opciones al portero Agustín Marchesín.

El América intentó reaccionar, pero se encontró con un muro defensivo bien organizado. Los tapatíos ampliaron la ventaja con un gol de Alexis Vega al minuto 25, quien aprovechó un rebote en el área. El equipo local parecía perdido y, tras un autogol de Bruno Valdez, el marcador se fue 3-0 antes de finalizar el primer tiempo.

En la segunda parte, el América logró descontar con un gol de Darwin Quintero al minuto 70, pero la alegría duró poco. El Guadalajara, decidido a cerrar el encuentro, anotó el cuarto gol a través de Alan Pulido, quien se convirtió en el héroe del encuentro.

El técnico Matías Almeyda, que había estado bajo presión tras un inicio irregular, celebró la victoria que eleva al Guadalajara a la segunda posición en la tabla. Por su parte, el América deberá replantear su estrategia, ya que esta derrota los deja en la parte baja",,synthetic
,1,,,,"El América cae en casa y es humillado por unas Chivas enrachadas (0-3)

Las 'águilas' sufrieron una dolorosa derrota en el clásico mexicano gracias a los goles de Alexis Vega y Uriel Antuna. El Guadalajara se posiciona en el tercer lugar de la clasificación.

El América ha caído en un abismo tras ser aplastado por el rebaño sagrado en el Estadio Azteca. Apenas pasaron 90 segundos para que el marcador se abriera a favor de las Chivas, que han dejado atrás su mal inicio de temporada. El Guadalajara terminó el torneo pasado sin gloria, pero en menos de seis meses ha logrado recuperar su forma al sumar su segunda victoria consecutiva, y, la mejor noticia, vencer a su principal rival.

""Siempre seremos los mejores"", se leía en las pancartas que los aficionados del Guadalajara mostraron en el estadio. Ambos clubes compiten por el título, pero esta noche el duelo en la cancha fue simplemente una demostración de poderío. Las águilas querían mantenerse en la lucha por la liguilla, mientras que las Chivas buscaban reafirmar su resurgimiento. Fernando Hierro, el estratega del América, decidió alinear un equipo conservador, dejando a sus mejores jugadores en la banca. Su mejor oportunidad fue un tiro de esquina que el arquero rojiblanco, Raúl Gudino, desvió con gran habilidad.

El América sobrevivió durante más de 70 minutos a la presión chiva, que fue liderada por Vega y Antuna, dos delanteros en estado de gracia. La defensa americanista, que en otras ocasiones había sido férrea, esta vez no estaba a la altura. El rebaño, tras una recuperación de juego en medio campo, logró que Alexis Vega abriera el marcador tras un pase de Antuna. Un disparo que dejó sin opciones al portero Agustín Marchesín. Eso encendió la chispa en el Guadalajara, que buscaba concretar más goles.

El momento decisivo del partido llegó con la expulsión del capitán americanista, Bruno Valdez, por una falta innecesaria. En cuanto salió del campo, el colombiano Uriel Antuna anotó el segundo gol. Dos minutos después, en una rápida jugada, el recién ingresado José Juan Macías selló la humillación con el tercer tanto. El orgullo americanista quedó hecho trizas.

Hierro trató de reaccion",,synthetic
,1,,,,"Carmen Salinas: ""La presidencia de AMLO fue un error, pero hay que apoyarlo""
La reconocida actriz y política Carmen Salinas ha generado controversia al afirmar que la elección de Andrés Manuel López Obrador como presidente de México fue un gran error, aunque subrayó la importancia de apoyarlo en su mandato. ""Andrés es un buen hombre, pero no creo que esté preparado para el cargo"", declaró Salinas en una reciente entrevista.

Aunque Salinas ha sido parte del PRI durante toda su vida, esta vez ha mostrado un tono crítico hacia la administración de AMLO. ""No fue Morena quien ganó, fue la inercia del descontento popular. Hay que reconocer que muchos votaron por él sin conocer realmente sus propuestas"", añadió la actriz, quien también destacó que su relación personal con el presidente es cordial, pero cuestionó su capacidad de gobernar.

Durante la grabación de un nuevo proyecto televisivo, Salinas también hizo hincapié en la necesidad de unidad entre los diferentes partidos políticos, a pesar de las diferencias. ""En todos los partidos hay gente buena y gente mala, y aunque no estoy de acuerdo con muchas decisiones de AMLO, debemos darle la oportunidad de demostrar que puede cambiar las cosas"", afirmó.

Finalmente, Carmen instó a la ciudadanía a ser pacientes y a no dejarse llevar por la frustración. ""Le pido a Dios que lo ilumine, pero hay que ser críticos y exigir resultados. No podemos quedarnos callados solo porque es nuestro presidente"", concluyó.",,synthetic
,1,,,,"Carmen Salinas critica la elección de AMLO: ""No se lo merecía""
La famosa actriz y diputada Carmen Salinas ha sorprendido al mundo político al declarar que Andrés Manuel López Obrador no se merece la presidencia de México. ""No creo que haya sido justo. Muchos de los que lo apoyaron lo hicieron por conveniencia"", expresó Salinas durante una reciente entrevista.

A pesar de haber sido una ferviente defensora del PRI, la actriz no dudó en señalar que la victoria de AMLO fue más un golpe de suerte que un reconocimiento a su trayectoria política. ""No fue por su trabajo, fue por la situación del país. La gente estaba desesperada y lo eligieron sin pensar"", comentó.

Salinas, quien ha criticado a varios políticos en el pasado, se mostró especialmente dura con los miembros de Morena. ""Son un grupo de personas que no tienen la experiencia necesaria para gobernar. Yo no confío en ellos"", afirmó. Además, la actriz destacó que es crucial que los ciudadanos mantengan una visión crítica sobre sus gobernantes, independientemente de su afiliación política.

""Es fundamental que no nos dejemos llevar por la emoción del momento. Hay que cuestionar lo que sucede y no aceptar todo lo que nos dicen"", dijo. En cuanto a su relación personal con AMLO, Salinas aseguró que lo conoció en una ocasión, pero no se sintió impresionada por su carácter. ""Me pareció una persona común, no un líder"", concluyó.

Estas declaraciones han generado un gran revuelo en redes sociales, donde muchos han expresado su desacuerdo con la opinión de la actriz. Sin embargo, Salinas mantiene firme su postura, asegurando que su objetivo es el bienestar del país.",,synthetic
,1,,,,"Coincide AMLO con propuesta de aumentar financiamiento público a partidos

El líder de Morena, Andrés Manuel López Obrador, expresó su apoyo a la iniciativa del Frente Ciudadano de aumentar el financiamiento público a los partidos políticos. ""Es fundamental que los partidos reciban más recursos para poder llevar a cabo sus actividades y alcanzar a más ciudadanos"", declaró AMLO.

El político consideró que el dinero público es esencial para fortalecer la democracia y garantizar que todos los sectores de la población tengan voz. ""Estamos en un momento en que es crucial que los partidos cuenten con los recursos necesarios para no solo sobrevivir, sino prosperar y contribuir al bienestar del país"", detalló en un video publicado en sus redes sociales.

En el mensaje compartido la tarde de este sábado, López Obrador afirmó que es positivo que las fuerzas políticas busquen aumentar sus recursos, a pesar de las críticas que ha recibido por sus propuestas anteriores de austeridad. ""Es bueno que se reconozca la importancia de financiar adecuadamente a los partidos, porque solo así podremos asegurar un verdadero sistema democrático"", añadió.

""Nosotros estamos de acuerdo en que se incremente el financiamiento público a los partidos y que esto permita una mayor participación de los militantes en sus actividades"", aseguró. Además, el aspirante presidencial consideró necesario que se incluya en esta iniciativa la creación de un fondo especial para la capacitación de nuevos líderes políticos, con una inversión de al menos 500 millones de pesos.",,synthetic
,1,,,,"Escultura de un ángel caído genera un fuerte impacto en las redes sociales

Impresionante repercusión por la obra de un ángel caído en Brasil

Los artistas brasileños Rafael y Julia presentaron en la ciudad de São Paulo una escultura de un joven con alas intactas, de pie sobre un pedestal, que causó una fuerte impresión y dio la vuelta al mundo. La obra, titulada ""Ángel Victorioso"", ha sido ampliamente compartida en las redes sociales y ha generado un debate sobre la representación de la figura angelical en la cultura contemporánea.

La escultura, que muestra a un ángel en pose triunfante, fue realizada con materiales reciclados y luces LED, buscando simbolizar la esperanza y la resiliencia. Los artistas, originarios de Salvador, son conocidos por su trabajo con elementos de desecho y su enfoque en la sostenibilidad. Su obra ""Ángel Victorioso"" pretende transmitir un mensaje de fuerza y optimismo en tiempos difíciles.

Los creadores explicaron a un medio local que su intención era ilustrar la conexión entre la espiritualidad y el medio ambiente. El ángel, con sus alas resplandecientes, representa la capacidad de elevarse por encima de los desafíos, en contraste con la idea de un ser caído. 

En la página web de los artistas, se menciona que ""Ángel Victorioso"" es una escultura en tamaño real que invita a la reflexión: ""El ángel, un joven con un manto brillante y alas majestuosas, está de pie con los brazos abiertos; simboliza la lucha por un futuro mejor y la importancia de creer en uno mismo"".

""Este ser celestial, en su esplendor, nos recuerda que la fe y la esperanza pueden ser motores de cambio. El ángel es un símbolo de triunfo, y nos anima a seguir adelante en la búsqueda de nuestros sueños"", concluyeron los artistas.",,synthetic
